demon,0,Negativ,0,0
demonstrate,0,0,Strong,0
demonstration,0,0,Strong,0
demonstration,0,0,Strong,0
demoralise,0,0,0,0
demoralize,0,Negativ,Strong,0
denial,0,Negativ,0,0
denmark,0,0,0,0
denominational,0,0,0,0
denote,0,0,0,0
denounce,0,Negativ,0,Power
dense,0,0,Strong,0
density,0,0,Strong,0
dent,0,Negativ,0,0
dentist,0,0,0,0
denunciation,0,0,0,0
deny,0,Negativ,0,0
depart,0,0,0,0
department,0,0,0,0
department,0,0,0,0
departure,0,0,0,0
depend,0,0,0,0
depend,0,0,0,0
dependability,Positiv,0,Strong,0
dependable,Positiv,0,Strong,0
dependence,0,0,0,0
dependency,0,0,0,0
dependent,0,Negativ,0,0
depict,0,0,0,0
deplete,0,Negativ,0,0
deplorable,0,Negativ,0,0
deplore,0,Negativ,0,0
deploy,0,0,Strong,Power
depose,0,Negativ,0,Power
deposition,0,0,0,0
depraved,0,Negativ,0,0
depreciate,0,Negativ,0,0
depreciation,0,Negativ,0,0
depress,0,Negativ,0,0
depress,0,Negativ,0,0
depress,0,Negativ,0,0
depression,0,Negativ,0,0
depression,0,Negativ,0,0
deprivation,0,0,0,0
deprive,0,Negativ,Strong,Power
depth,0,0,Strong,0
deputy,0,0,0,0
derby,0,0,0,0
deride,0,Negativ,0,0
derision,0,Negativ,0,0
derisive,0,Negativ,0,0
derive,0,0,0,0
derogatory,0,Negativ,0,Power
descend,0,0,0,0
descendant,0,0,0,0
describe,0,0,0,0
description,0,0,0,0
descriptive,0,0,0,0
descry,Positiv,0,0,0
desegregation,0,0,0,0
desert,0,0,0,0
desert,0,Negativ,0,0
desert,0,0,0,0
desert,0,Negativ,0,0
desertion,0,Negativ,0,0
deserve,Positiv,0,0,0
deservedly,Positiv,0,Strong,0
design,0,0,0,0
design,0,0,0,0
designate,0,0,0,0
designate,0,0,Strong,Power
designer,0,0,0,0
desirable,Positiv,0,0,0
desire,0,0,0,0
desire,0,0,0,0
desire,0,Negativ,0,0
desirous,Positiv,0,0,0
desk,0,0,0,0
desolate,0,Negativ,0,0
desolation,0,Negativ,0,Power
despair,0,Negativ,0,0
despair,0,Negativ,0,0
desperate,0,Negativ,0,0
desperation,0,Negativ,0,0
despicable,0,Negativ,0,0
despise,0,Negativ,Strong,0
despise,0,Negativ,Strong,0
despite,0,0,0,0
despondent,0,0,0,0
despot,0,0,0,0
despotism,0,0,0,0
dessert,0,0,0,0
destination,0,0,0,0
destine,0,0,0,0
destiny,0,0,Strong,0
destitute,0,Negativ,0,0
destroy,0,Negativ,Strong,0
destroyer,0,0,0,0
destruct,0,0,0,0
destruction,0,Negativ,0,Power
destructive,0,Negativ,Strong,0
detach,0,0,0,0
detachment,0,Negativ,0,0
detail,0,0,0,0
detain,0,Negativ,0,Power
detect,0,0,0,0
detect,0,0,0,0
detection,0,0,0,0
detective,0,0,0,0
deter,0,Negativ,Strong,Power
determination,0,0,Strong,Power
determine,0,0,Strong,0
determine,0,0,Strong,Power
determine,0,0,Strong,Power
deterministic,0,0,0,0
deterred,0,0,0,0
deterrent,0,Negativ,Strong,0
detest,0,Negativ,0,0
detestable,0,Negativ,0,0
detract,0,Negativ,0,0
detrimental,0,Negativ,Strong,0
devastate,0,Negativ,Strong,0
devastation,0,Negativ,0,0
develop,0,0,Strong,0
development,0,0,Strong,0
deviant,0,0,0,0
deviate,0,Negativ,0,0
deviation,0,Negativ,0,0
device,0,0,0,0
devil,0,Negativ,0,0
devilish,0,Negativ,0,0
devious,0,Negativ,0,0
devise,0,0,0,0
devoid,0,Negativ,0,0
devolve,0,0,0,0
devote,Positiv,0,0,0
devote,Positiv,0,0,0
devotion,Positiv,0,0,0
devout,Positiv,0,Strong,0
dexterity,Positiv,0,Strong,0
diabolic,0,Negativ,0,0
diabolical,0,Negativ,0,0
diagnosis,0,0,0,0
dialect,0,0,0,0
dialogue,0,0,0,0
diameter,0,0,0,0
dice,0,0,0,0
dictate,0,Negativ,0,Power
dictator,0,0,Strong,Power
dictatorial,0,Negativ,0,Power
dictatorship,0,0,Strong,0
diction,0,0,0,0
dictionary,0,0,0,0
did,0,0,0,0
die,0,0,0,0
diet,0,0,0,0
diet,0,0,0,0
differ,0,Negativ,0,0
difference,0,0,0,0
different,0,0,0,0
different,0,0,0,0
differential,0,0,0,0
differentiate,0,0,0,0
difficult,0,Negativ,0,0
difficulty,0,Negativ,0,0
dig,Positiv,0,0,0
dig,0,0,0,0
digital,0,0,0,0
dignified,Positiv,0,Strong,Power
dignify,Positiv,0,0,0
dignity,Positiv,0,Strong,0
dilemma,0,Negativ,0,0
diligence,0,0,0,0
diligent,Positiv,0,Strong,0
dim,0,Negativ,0,0
dim,0,Negativ,0,0
dimension,0,0,0,0
diminish,0,0,0,0
din,0,Negativ,Strong,0
ding,0,0,0,0
dinner,0,0,0,0
dip,0,0,0,0
diplomacy,0,0,0,Power
diplomatic,0,0,0,Power
dipper,0,0,0,0
dire,0,Negativ,0,0
direct,0,0,Strong,Power
direct,0,0,Strong,0
direct,0,0,Strong,0
direction,0,0,0,0
direction,0,0,0,Power
director,0,0,Strong,Power
dirt,0,Negativ,0,0
dirty,0,Negativ,0,0
disability,0,0,0,0
disable,0,Negativ,0,0
disadvantage,0,Negativ,0,0
disadvantageous,0,Negativ,0,0
disagree,0,0,0,0
disagreeable,0,Negativ,0,0
disagreement,0,Negativ,0,0
disappear,0,0,0,0
disappearance,0,0,0,0
disappoint,0,Negativ,0,0
disappoint,0,Negativ,0,0
disappoint,0,Negativ,0,0
disappoint,0,Negativ,0,0
disappointment,0,Negativ,0,0
disapproval,0,Negativ,0,0
disapprove,0,Negativ,0,0
disarm,0,Negativ,0,0
disarmament,0,0,0,0
disaster,0,Negativ,0,0
disastrous,0,Negativ,0,0
disavow,0,Negativ,0,0
disavowal,0,Negativ,0,0
disbelief,0,Negativ,0,0
disc,0,0,0,0
discard,0,0,0,0
discard,0,0,0,0
discern,Positiv,0,0,0
discernible,0,0,0,0
discharge,0,Negativ,Strong,Power
discharge,0,Negativ,Strong,Power
disciple,0,0,0,0
discipline,0,0,Strong,0
discipline,0,0,Strong,Power
discipline,0,0,0,0
disclaim,0,Negativ,0,0
disclose,0,0,0,0
disclose,0,0,0,0
disclosure,0,0,0,0
discomfort,0,Negativ,0,0
disconcerted,0,Negativ,0,0
discontent,0,Negativ,0,0
discontinue,0,0,0,0
discontinue,0,0,0,0
discord,0,Negativ,0,0
discordant,0,Negativ,0,0
discount,0,0,0,0
discount,0,0,0,0
discourage,0,Negativ,0,0
discourage,0,Negativ,0,0
discouragement,0,Negativ,0,0
discourse,0,0,0,0
discover,0,0,0,0
discovery,0,0,0,0
discredit,0,Negativ,0,0
discreet,Positiv,0,0,0
discrepancy,0,0,0,0
discrepant,0,Negativ,0,0
discretion,Positiv,0,0,0
discriminate,0,Negativ,0,0
discrimination,0,0,0,0
discriminatory,0,0,0,0
discuss,Positiv,0,0,0
discussion,0,0,0,0
disdain,0,Negativ,0,Power
disease,0,Negativ,0,0
diseased,0,Negativ,0,0
disgrace,0,Negativ,0,0
disguise,0,Negativ,0,0
disgust,0,Negativ,0,0
disgust,0,Negativ,0,0
disgust,0,Negativ,0,0
disgust,0,Negativ,0,0
disgust,0,Negativ,0,0
dish,0,0,0,0
dish,0,0,0,0
dishearten,0,Negativ,0,0
dishonest,0,Negativ,0,0
dishonor,0,Negativ,0,0
disillusion,0,0,0,0
disingenuous,0,Negativ,0,0
disinterest,0,Negativ,0,0
dislike,0,Negativ,0,0
dislike,0,Negativ,0,0
dismal,0,Negativ,0,0
dismay,0,0,0,0
dismiss,0,Negativ,0,0
dismiss,0,Negativ,0,Power
disobedience,0,Negativ,0,0
disobedient,0,Negativ,0,0
disorder,0,Negativ,0,0
disorganized,0,Negativ,0,0
dispel,0,Negativ,0,Power
dispensability,0,Negativ,0,0
dispense,0,Negativ,0,Power
disperse,0,0,0,0
displace,0,Negativ,0,Power
displacement,0,0,Strong,0
display,0,0,0,0
display,0,0,0,0
displease,0,Negativ,0,0
displeasure,0,Negativ,0,0
disposal,0,Negativ,0,0
dispose,0,Negativ,Strong,0
dispose,0,Negativ,Strong,0
disposition,0,0,0,0
disproportionate,0,Negativ,0,0
disprove,0,Negativ,0,0
disputable,0,Negativ,0,0
dispute,0,Negativ,0,0
dispute,0,Negativ,0,0
disregard,0,Negativ,0,0
disrupt,0,Negativ,0,0
disruption,0,Negativ,0,0
disruptive,0,0,0,0
dissatisfaction,0,Negativ,0,0
dissatisfied,0,Negativ,0,0
dissatisfy,0,Negativ,0,0
dissemination,0,0,0,0
dissension,0,0,0,0
dissent,0,Negativ,0,0
dissention,0,Negativ,0,0
dissimilar,0,0,0,0
dissolution,0,Negativ,0,0
dissolve,0,0,Strong,0
dissolve,0,0,Strong,0
distance,0,0,0,0
distant,0,0,0,0
distinct,Positiv,0,0,0
distinction,Positiv,0,0,0
distinctive,Positiv,0,0,0
distingiush,0,0,0,0
distingiush,0,0,0,0
distinguish,Positiv,0,0,Power
distinguish,Positiv,0,0,0
distinguished,Positiv,0,Strong,Power
distort,0,Negativ,0,0
distortion,0,Negativ,0,0
distract,0,Negativ,0,0
distracting,0,Negativ,0,0
distraction,0,Negativ,0,0
distress,0,Negativ,0,0
distress,0,Negativ,0,0
distribute,0,0,0,0
distribution,0,0,0,0
distributor,0,0,0,0
district,0,0,0,0
distrust,0,0,0,0
distrustful,0,Negativ,0,0
disturb,0,Negativ,0,0
disturb,0,Negativ,0,0
disturb,0,Negativ,0,0
disturbance,0,Negativ,0,0
disunion,0,0,0,0
disunity,0,0,0,0
ditch,0,0,0,0
ditch,0,0,0,0
diurnal,0,0,0,0
dive,0,0,0,0
diver,0,0,0,0
diversion,0,Negativ,0,0
diversity,0,0,0,0
divert,0,Negativ,0,0
divide,0,Negativ,Strong,0
divide,0,Negativ,0,0
divine,Positiv,0,Strong,0
divine,Positiv,0,Strong,0
divinity,Positiv,0,Strong,0
division,0,Negativ,0,0
divorce,0,Negativ,0,0
divorce,0,Negativ,0,0
divorce,0,Negativ,0,0
dizzy,0,Negativ,0,0
do,0,0,Strong,0
do,0,0,0,0
do,0,0,0,0
do,0,0,0,0
doctor,0,0,0,0
doctor,0,0,0,0
doctor,0,0,0,0
doctrine,0,0,0,0
document,0,0,0,0
doer,0,0,0,0
dog,0,0,0,0
dogma,0,0,0,0
dogmatism,0,0,0,0
doldrums,0,Negativ,0,0
doll,0,0,0,0
dollar,0,0,0,0
dolly,0,0,0,0
domain,0,0,0,0
domestic,0,0,0,0
dominance,Positiv,0,0,Power
dominant,0,0,Strong,Power
dominate,0,Negativ,Strong,Power
dominate,0,Negativ,Strong,Power
dominate,0,Negativ,Strong,Power
domination,0,Negativ,Strong,Power
dominican,0,0,0,0
dominicanrepublic,0,0,0,0
dominion,0,0,0,0
dont,0,0,0,0
donate,Positiv,0,0,0
donation,Positiv,0,0,0
done,0,0,Strong,0
doom,0,Negativ,0,0
doom,0,Negativ,0,0
doomsday,0,Negativ,0,0
door,0,0,0,0
door,0,0,0,0
doorway,0,0,0,0
dope,0,Negativ,0,0
dote,Positiv,0,0,0
double,0,0,Strong,0
double,0,0,Strong,0
double,0,Negativ,0,0
double,0,Negativ,0,0
double,0,0,0,0
double,0,0,0,0
double,0,0,Strong,0
doubt,0,Negativ,0,0
doubt,0,Negativ,0,0
doubt,0,0,0,0
doubt,0,Negativ,0,0
doubtful,0,Negativ,0,0
doubtless,Positiv,0,Strong,0
down,0,0,0,0
downcast,0,Negativ,0,0
downfall,0,Negativ,0,0
downhearted,0,Negativ,0,0
downtown,0,0,0,0
dozen,0,0,0,0
dr,0,0,0,0
dr,0,0,0,0
drab,0,Negativ,0,0
draft,0,0,0,Power
draft,0,0,0,0
drag,0,Negativ,0,0
drain,0,0,0,0
drain,0,0,0,0
drama,0,0,0,0
dramatic,0,0,0,0
drank,0,0,0,0
drastic,0,0,0,0
draw,0,0,0,0
draw,0,0,0,0
draw,0,0,Strong,Power
draw,0,0,0,0
draw,0,0,0,0
drawn,0,0,0,0
dread,0,Negativ,0,0
dreadful,0,Negativ,0,0
dream,0,0,0,0
dream,0,0,0,0
dreamer,0,0,0,0
dreamer,0,0,0,0
dreamland,Positiv,0,0,0
dreamt,0,0,0,0
dreary,0,Negativ,0,0
dress,0,0,0,0
dress,0,0,0,0
dress,0,0,0,0
dress,0,0,0,0
dresser,0,0,0,0
drew,0,0,0,0
drift,0,0,0,0
drift,0,0,0,0
drifter,0,0,0,0
drill,0,0,0,0
drill,0,0,0,0
drink,0,0,0,0
drink,0,0,0,0
drink,0,0,0,0
drink,0,0,0,0
drinker,0,0,0,0
drip,0,0,0,0
drip,0,0,0,0
drive,0,0,0,Power
drive,0,Negativ,Strong,0
drive,0,0,0,0
drive,0,0,0,0
drive,0,0,Strong,Power
drive,0,0,0,Power
drivein,0,0,0,0
driven,0,0,0,0
driver,0,0,0,0
driveway,0,0,0,0
drizzle,0,0,0,0
drizzle,0,0,0,0
droop,0,Negativ,0,0
drop,0,Negativ,0,0
drop,0,0,0,0
drop,0,Negativ,0,0
drop,0,Negativ,0,0
drought,0,Negativ,0,0
drove,0,0,0,Power
drove,0,0,0,0
drown,0,Negativ,0,0
drown,0,Negativ,0,0
drowsiness,0,Negativ,0,0
drowsy,0,Negativ,0,0
drug,0,0,0,0
drum,0,0,0,0
drunk,0,Negativ,0,0
drunk,0,Negativ,0,0
drunk,0,0,0,0
drunkard,0,Negativ,0,0
drunken,0,Negativ,0,0
dry,0,0,0,0
dry,0,0,0,0
dryer,0,0,0,0
dual,0,0,0,0
dubious,0,Negativ,0,0
duct,0,0,0,0
due,0,0,0,0
due,0,0,0,0
due,0,0,0,0
due,0,0,0,0
due,0,0,0,0
due,0,0,0,0
dug,0,0,0,0
dull,0,Negativ,0,0
dumb,0,Negativ,0,0
dump,0,Negativ,0,0
dump,0,Negativ,0,0
dunce,0,Negativ,0,0
dungeon,0,Negativ,0,0
duplication,0,0,0,0
durability,Positiv,0,Strong,0
durable,Positiv,0,Strong,0
duration,0,0,0,0
during,0,0,0,0
dusk,0,0,0,0
dust,0,0,0,0
dusty,0,0,0,0
duty,0,Negativ,Strong,0
dwell,0,0,0,0
dwelling,0,0,0,0
dwindle,0,Negativ,0,0
dying,0,Negativ,0,0
dying,0,Negativ,0,0
dynamic,Positiv,0,Strong,0
dynamism,0,0,0,0
dynasty,0,0,0,0
each,0,0,0,0
each,0,0,0,0
each,0,0,0,0
eager,Positiv,0,Strong,0
eagerness,Positiv,0,0,0
eagle,0,0,0,0
ear,0,0,0,0
ear,0,0,0,0
ear,0,0,0,0
earliest,0,0,0,0
early,0,0,0,0
early,0,0,0,0
early,0,0,0,0
earn,0,0,Strong,0
earn,0,0,Strong,0
earn,0,0,Strong,0
earner,0,0,Strong,0
earnest,Positiv,0,Strong,0
earnestness,Positiv,0,0,0
earth,0,0,0,0
earth,0,0,0,0
earth,0,0,0,0
earthquake,0,0,0,0
ease,Positiv,0,0,0
ease,Positiv,0,0,0
ease,0,0,0,0
easiest,0,0,0,0
east,0,0,0,0
eastgermany,0,0,0,0
eastwest,0,0,0,0
easter,0,0,0,0
eastern,0,0,0,0
easterneurope,0,0,0,0
easterner,0,0,0,0
easy,Positiv,0,0,0
easy,Positiv,0,0,0
easy,Positiv,0,0,0
easy,Positiv,0,0,0
eat,0,0,0,0
eat,0,0,0,0
eaten,0,0,0,0
eater,0,0,0,0
eccentric,0,Negativ,0,0
eccentricity,0,Negativ,0,0
ecclesiastical,0,0,0,0
echo,0,0,0,0
echo,0,0,0,0
economic,0,0,0,0
economical,0,0,0,0
economics,0,0,0,0
economist,0,0,0,0
economize,Positiv,0,0,0
economy,0,0,0,0
ecsc,0,0,0,0
ecstasy,Positiv,0,0,0
ecstatic,Positiv,0,0,0
ecuador,0,0,0,0
ecumenical,0,0,0,0
edc,0,0,0,0
edge,0,0,0,0
edge,0,0,0,0
edge,0,0,0,0
edge,0,Negativ,0,0
edible,Positiv,0,0,0
edinburgh,0,0,0,0
edition,0,0,0,0
editor,0,0,Strong,Power
editorial,0,0,0,0
educate,0,0,Strong,Power
educated,Positiv,0,0,0
educated,0,0,0,Power
education,Positiv,0,0,0
educational,Positiv,0,0,0
educator,0,0,0,0
eec,0,0,0,0
effect,0,0,0,0
effect,0,0,Strong,Power
effect,0,0,0,0
effect,0,0,0,0
effect,0,0,0,0
effect,0,0,0,0
effective,Positiv,0,Strong,0
effectiveness,Positiv,0,Strong,0
efficacy,Positiv,0,Strong,0
efficiency,Positiv,0,Strong,0
efficient,Positiv,0,Strong,0
effort,0,0,0,0
efta,0,0,0,0
egg,0,0,0,0
ego,0,0,0,0
egotistical,0,Negativ,0,Power
egypt,0,0,0,0
eight,0,0,0,0
eighteen,0,0,0,0
eighteenth,0,0,0,0
eighth,0,0,0,0
eighth,0,0,0,0
eighty,0,0,0,0
either,0,0,0,0
either,0,0,0,0
either,0,0,0,0
either,0,0,0,0
elsalvador,0,0,0,0
elaborate,Positiv,0,0,0
elaboration,Positiv,0,0,0
elapse,0,0,0,0
elapse,0,0,0,0
elastic,0,0,0,0
elasticity,0,0,0,0
elate,Positiv,0,0,0
elder,0,0,Strong,Power
elder,0,0,Strong,0
elderly,0,0,0,0
eldest,0,0,0,0
elect,0,0,0,Power
elect,0,0,0,Power
election,0,0,0,Power
elector,0,0,0,0
electoral,0,0,0,Power
electric,0,0,0,0
electrical,0,0,0,0
electricity,0,0,0,0
electron,0,0,0,0
electronic,0,0,0,0
electronics,0,0,0,0
elegance,Positiv,0,0,0
elegant,Positiv,0,0,0
element,0,0,0,0
elemental,0,0,0,0
elementary,0,0,0,0
elephant,0,0,0,0
elevate,0,0,Strong,0
elevate,0,0,Strong,0
elevator,0,0,0,0
eleven,0,0,0,0
eligible,0,0,0,0
eliminate,0,Negativ,Strong,0
elimination,0,Negativ,Strong,0
elite,0,0,0,Power
elitism,0,0,0,0
elongated,0,0,0,0
eloquent,Positiv,0,0,0
else,0,0,0,0
else,0,0,0,0
elsewhere,0,0,0,0
emancipation,0,0,Strong,Power
emasculate,0,0,0,0
embark,0,0,0,0
embarrass,0,Negativ,0,0
embarrassed,0,0,0,0
embarrassment,0,Negativ,0,0
embassy,0,0,0,Power
embellish,Positiv,0,0,0
embitter,0,0,0,0
embody,0,0,0,0
embrace,Positiv,0,0,0
embrace,Positiv,0,0,0
emerge,0,0,0,0
emerge,0,0,0,0
emergency,0,Negativ,0,0
eminence,Positiv,0,Strong,Power
eminent,Positiv,0,Strong,Power
emissary,0,0,0,0
emotion,0,0,0,0
emotional,0,0,0,0
emotional,0,0,0,0
empathy,Positiv,0,0,0
emperor,0,0,Strong,Power
emphasis,0,0,Strong,0
emphasise,0,0,0,0
emphasize,0,0,Strong,0
emphatic,0,0,Strong,0
empire,0,0,0,0
empirical,0,0,0,0
employ,0,0,Strong,Power
employee,0,0,0,0
employer,0,0,Strong,Power
employment,0,0,0,0
empower,Positiv,0,Strong,Power
empowerment,Positiv,0,Strong,Power
empty,0,Negativ,0,0
empty,0,Negativ,0,0
enable,Positiv,0,Strong,0
enact,0,0,Strong,0
enactment,0,0,Strong,0
enchant,Positiv,0,0,0
enchant,Positiv,0,0,0
enchantment,Positiv,0,0,0
enclose,0,0,Strong,0
enclose,0,0,Strong,0
encompass,0,0,Strong,0
encounter,0,0,0,0
encounter,0,0,0,0
encourage,Positiv,0,0,0
encourage,Positiv,0,0,0
encouragement,Positiv,0,0,0
encroach,0,Negativ,0,Power
encroachment,0,Negativ,0,Power
end,0,0,0,0
end,0,0,0,0
end,0,0,0,0
end,0,0,0,0
end,0,0,0,0
end,0,0,0,0
endanger,0,Negativ,0,0
endear,Positiv,0,0,0
endeavor,0,0,0,0
endless,0,0,Strong,0
endorse,Positiv,0,Strong,Power
endow,Positiv,0,0,0
endowment,0,0,0,0
endurance,Positiv,0,Strong,0
endure,0,0,Strong,0
endure,0,0,Strong,0
enemy,0,Negativ,0,0
energetic,Positiv,0,Strong,0
energize,Positiv,0,Strong,0
energy,0,0,Strong,0
enforce,0,Negativ,Strong,Power
enforcement,0,0,Strong,Power
enfranchisement,0,0,0,0
engage,0,0,0,0
engage,0,0,0,0
engage,0,0,0,0
engage,0,0,0,0
engage,Positiv,0,0,0
engagement,0,0,0,0
engine,0,0,0,0
engineer,0,0,0,0
england,0,0,0,0
english,0,0,0,0
engulf,0,Negativ,Strong,0
enhance,Positiv,0,Strong,0
enhancement,Positiv,0,0,0
enjoy,Positiv,0,0,0
enjoyable,Positiv,0,0,0
enjoyment,Positiv,0,0,0
enlarge,0,0,0,0
enlarge,0,0,0,0
enlighten,Positiv,0,0,0
enlighten,Positiv,0,0,0
enlightenment,Positiv,0,0,0
enlist,0,0,0,0
enlist,0,0,0,0
enlistment,0,0,0,0
enormous,0,0,Strong,0
enough,0,0,0,0
enough,0,0,0,0
enough,0,0,0,0
enough,0,0,0,0
enrage,0,Negativ,0,0
enrich,Positiv,0,Strong,0
enrichment,Positiv,0,Strong,0
enroll,0,0,0,0
enrollment,0,0,0,0
enrolment,0,0,0,0
ensemble,Positiv,0,0,0
enslave,0,Negativ,0,Power
ensure,Positiv,0,Strong,Power
entail,0,0,0,0
entangle,0,Negativ,0,Power
entanglement,0,Negativ,0,0
enter,0,0,0,0
enterprise,0,0,Strong,0
entertain,Positiv,0,0,0
entertain,Positiv,0,0,0
entertainment,Positiv,0,0,0
enthusiasm,Positiv,0,0,0
enthusiastic,Positiv,0,Strong,0
entire,0,0,Strong,0
entitle,0,0,Strong,Power
entity,0,0,0,0
entrance,0,0,0,0
entrance,0,0,0,0
entrance,0,0,0,0
entreat,0,Negativ,0,0
entrepreneurial,Positiv,0,0,0
entropy,0,0,0,0
entrust,Positiv,0,0,0
entry,0,0,0,0
enunciate,0,0,0,0
envious,0,Negativ,0,0
environment,0,0,0,0
environmental,0,0,0,0
envisage,0,0,0,0
envision,Positiv,0,0,0
envoy,0,0,0,0
envy,0,Negativ,0,0
epidemic,0,Negativ,0,0
epithet,0,Negativ,0,0
equal,0,0,0,0
equal,0,0,0,0
equal,0,0,Strong,0
equal,0,0,0,0
equality,Positiv,0,0,0
equalization,0,0,0,0
equate,0,0,0,0
equation,0,0,0,0
equilibrium,0,0,Strong,0
equip,0,0,Strong,0
equipment,0,0,0,0
equitable,Positiv,0,0,0
equity,Positiv,0,0,0
equivalent,0,0,0,0
equivocal,0,Negativ,0,0
era,0,0,0,0
eradicate,0,Negativ,0,Power
erase,0,Negativ,0,0
erect,0,0,Strong,0
erect,0,0,Strong,0
erode,0,Negativ,0,0
erosion,0,Negativ,0,0
err,0,Negativ,0,0
erroneous,0,Negativ,0,0
error,0,Negativ,0,0
escape,0,0,Strong,0
escape,0,0,Strong,0
escape,0,0,0,0
escort,0,0,0,0
esoteric,0,Negativ,0,Power
especially,0,0,0,0
esplanade,0,0,0,0
essay,0,0,0,0
essence,0,0,Strong,0
essential,Positiv,0,Strong,0
essential,Positiv,0,Strong,0
essential,0,0,0,0
establish,Positiv,0,Strong,Power
establish,Positiv,0,Strong,0
establishment,0,0,0,0
estate,0,0,0,0
esteem,Positiv,0,0,0
estimate,0,0,0,0
estimate,0,0,0,0
estrange,0,0,0,0
estranged,0,Negativ,0,0
estrangement,0,0,0,0
etc,0,0,0,0
etc,0,0,0,0
eternal,0,0,Strong,0
ethical,Positiv,0,0,0
ethics,Positiv,0,0,0
ethiopia,0,0,0,0
ethnic,0,0,0,0
ethos,0,0,0,0
etiquette,Positiv,0,0,0
etrans,0,0,0,0
etrans,0,0,0,0
etrans,0,0,0,0
etrans,0,0,0,0
euratom,0,0,0,0
europe,0,0,0,0
european,0,0,0,0
evacuate,0,0,0,0
evacuation,0,0,0,0
evade,0,Negativ,0,0
evaluate,0,0,0,0
evaluation,0,0,0,0
evangelism,0,0,0,0
evasion,0,Negativ,0,0
even,0,0,0,0
even,0,0,0,0
even,0,Negativ,0,0
even,Positiv,0,0,0
even,Positiv,0,0,0
evening,0,0,0,0
event,0,0,0,0
event,0,0,0,0
event,0,0,0,0
eventual,0,0,0,0
ever,0,0,0,0
ever,0,0,0,0
ever,0,0,Strong,0
everlasting,Positiv,0,Strong,0
every,0,0,Strong,0
everybody,0,0,0,0
everyday,0,0,0,0
everyone,0,0,0,0
everything,0,0,0,0
everywhere,0,0,0,0
evict,0,Negativ,0,Power
evidence,0,0,Strong,0
evidence,0,0,Strong,0
evident,0,0,0,0
evidently,0,0,0,0
evil,0,Negativ,0,0
evil,0,Negativ,0,0
evoke,0,0,0,0
evolution,0,0,0,0
evolutionary,0,0,0,0
evolve,0,0,0,0
exact,Positiv,0,0,0
exact,Positiv,0,0,0
exact,0,0,Strong,Power
exact,0,0,Strong,0
exaggerate,0,0,0,0
exaggeration,0,Negativ,0,0
exalt,Positiv,0,0,0
exam,0,0,0,0
examination,0,0,0,0
examine,0,0,0,Power
examiner,0,0,0,Power
example,0,0,0,0
exasperate,0,Negativ,0,0
exasperation,0,Negativ,0,0
exceed,0,0,Strong,0
excel,Positiv,0,Strong,0
excellence,Positiv,0,0,0
excellent,Positiv,0,0,0
except,0,0,0,0
exception,0,0,0,0
exception,0,Negativ,0,0
exceptional,0,0,0,0
excerpt,0,0,0,0
excess,0,Negativ,0,0
excessive,0,Negativ,0,0
exchange,0,0,0,0
exchange,0,0,0,0
exchequer,0,0,0,0
excite,Positiv,0,0,0
excite,Positiv,0,0,0
excited,0,0,0,0
excited,Positiv,0,0,0
excitedness,Positiv,0,0,0
excitement,Positiv,0,0,0
exclaim,0,0,0,0
exclamation,0,0,0,0
exclude,0,Negativ,Strong,Power
exclusion,0,Negativ,Strong,Power
exclusive,0,0,Strong,0
exclusiveness,0,0,0,0
excommunication,0,Negativ,0,0
excuse,0,0,0,0
excuse,0,0,Strong,Power
execute,0,Negativ,0,0
execution,0,0,Strong,0
executive,0,0,Strong,Power
exemplary,0,0,0,0
exempt,0,Negativ,0,0
exercise,0,0,Strong,0
exercise,0,0,Strong,0
exert,0,0,Strong,0
exertion,Positiv,0,0,0
exhaust,0,Negativ,0,0
exhaustion,0,Negativ,0,0
exhibit,0,0,0,0
exhibit,0,0,0,0
exhibition,0,0,0,0
exhilaration,Positiv,0,0,0
exigency,0,0,0,0
exile,0,Negativ,0,0
exist,0,0,0,0
exist,0,0,0,0
existence,0,0,0,0
exit,0,Negativ,0,0
exotic,Positiv,0,0,0
expand,0,0,Strong,0
expand,0,0,Strong,0
expanse,0,0,Strong,0
expansion,0,0,Strong,0
expect,0,0,0,0
expect,0,0,0,0
expectation,0,0,0,0
expediency,0,0,0,0
expedient,0,Negativ,0,0
expedite,0,0,0,0
expedition,0,0,0,0
expel,0,Negativ,0,0
expell,0,0,0,0
expend,0,0,0,0
expenditure,0,0,0,0
expense,0,Negativ,0,0
expense,0,Negativ,0,0
expensive,0,Negativ,0,0
experience,Positiv,0,Strong,0
experience,0,0,0,0
experience,Positiv,0,Strong,0
experiencer,0,0,0,0
experiential,0,0,0,0
experiment,0,0,0,0
experiment,0,0,0,0
experimental,0,0,0,0
experimenter,0,0,0,0
expert,Positiv,0,Strong,Power
expert,Positiv,0,Strong,0
expiration,0,0,0,0
expire,0,0,0,0
explain,0,0,0,0
explanation,0,0,0,0
explicit,0,0,0,0
explode,0,Negativ,0,0
exploit,0,0,Strong,Power
exploit,0,Negativ,Strong,Power
exploration,0,0,0,0
exploratory,0,0,0,0
explore,0,0,0,0
explorer,0,0,0,0
explosion,0,Negativ,Strong,0
explosive,0,Negativ,Strong,0
export,0,0,0,0
exportation,0,0,0,0
exporter,0,0,0,0
expose,0,Negativ,0,0
express,0,0,0,0
expression,0,0,0,0
expression,0,0,0,0
expressive,0,0,0,0
