DEFECT,,Negativ,,,
DEFECTIVE,,Negativ,,,
DEFENCE,,,,,
DEFEND,Positiv,,,Strong,
DEFENDANT,,Negativ,,,
DEFENDER,Positiv,,,Strong,
DEFENSE,Positiv,,,Strong,
DEFENSE-COMMUNITY,,,,,
DEFENSIVE,,Negativ,Hostile,,
DEFER,,,,,
DEFERENCE,Positiv,,,,
DEFIANCE,,Negativ,Hostile,Strong,
DEFIANT,,Negativ,Hostile,Strong,
DEFICIENCY,,Negativ,,,
DEFICIENT,,Negativ,,,
DEFICIT,,Negativ,,,
DEFILE,,Negativ,Hostile,,
DEFINE,,,,,
DEFINITE,,,,Strong,
DEFINITELY,,,,,
DEFINITION,,,,,
DEFINITIVE,Positiv,,,Strong,
DEFRAY,,,,,
DEFY,,Negativ,Hostile,Strong,
DEGENERATE,,Negativ,,,
DEGRADE,,Negativ,Hostile,,
DEGREE,,,,,
DEGREE,,,,,
DEGREE,,,,,
DEJECT,,,,,
DEJECTED,,Negativ,,,
DELAY,,Negativ,,,
DELAY,,Negativ,,,
DELEGATE,,,,,Power
DELEGATION,,,,,Power
DELEWARE,,,,,
DELIBERATE,,,,Strong,
DELIBERATE,,,,Strong,
DELIBERATION,,,,,
DELICACY,Positiv,,,,
DELICATE,Positiv,,,,
DELIGHT,Positiv,,,,
DELIGHT,Positiv,,,,
DELIGHTFUL,Positiv,,,,
DELINQUENCY,,Negativ,,,
DELINQUENT,,Negativ,,,
DELIRIUM,,Negativ,,,
DELIVER,,,,Strong,
DELIVERY,,,,Strong,
DELUDE,,,,,
DELUDE,,,,,
DELUGE,,Negativ,,Strong,Power
DELUSION,,Negativ,,,
DEMAND,,,,Strong,Power
DEMAND,,,,Strong,Power
DEMAND,,,,Strong,
DEMAND,,,,Strong,
DEMEAN,,Negativ,Hostile,,Power
DEMISE,,Negativ,,,
DEMO,,,,,
DEMOBILIZATION,,,,,
DEMOBILIZE,,,,,
DEMOCRACY,,,,,
DEMOCRAT,,,,,
DEMOCRATIC,,,,,
DEMOCRATIC,,,,,
DEMOCRATIZATION,,,,,
DEMOLISH,,Negativ,Hostile,Strong,
DEMON,,Negativ,Hostile,,
DEMONSTRATE,,,,Strong,
DEMONSTRATION,,,,Strong,
DEMONSTRATION,,,,Strong,
DEMORALISE,,,,,
DEMORALIZE,,Negativ,Hostile,Strong,
DENIAL,,Negativ,Hostile,,
DENMARK,,,,,
DENOMINATIONAL,,,,,
DENOTE,,,,,
DENOUNCE,,Negativ,Hostile,,Power
DENSE,,,,Strong,
DENSITY,,,,Strong,
DENT,,Negativ,,,
DENTIST,,,,,
DENUNCIATION,,,,,
DENY,,Negativ,Hostile,,
DEPART,,,,,
DEPARTMENT,,,,,
DEPARTMENT,,,,,
DEPARTURE,,,,,
DEPEND,,,,,
DEPEND,,,,,
DEPENDABILITY,Positiv,,,Strong,
DEPENDABLE,Positiv,,,Strong,
DEPENDENCE,,,,,
DEPENDENCY,,,,,
DEPENDENT,,Negativ,,,
DEPICT,,,,,
DEPLETE,,Negativ,,,
DEPLORABLE,,Negativ,,,
DEPLORE,,Negativ,Hostile,,
DEPLOY,,,,Strong,Power
DEPOSE,,Negativ,Hostile,,Power
DEPOSITION,,,,,
DEPRAVED,,Negativ,,,
DEPRECIATE,,Negativ,,,
DEPRECIATION,,Negativ,,,
DEPRESS,,Negativ,,,
DEPRESS,,Negativ,,,
DEPRESS,,Negativ,,,
DEPRESSION,,Negativ,,,
DEPRESSION,,Negativ,,,
DEPRIVATION,,,,,
DEPRIVE,,Negativ,Hostile,Strong,Power
DEPTH,,,,Strong,
DEPUTY,,,,,
DERBY,,,,,
DERIDE,,Negativ,Hostile,,
DERISION,,Negativ,Hostile,,
DERISIVE,,Negativ,,,
DERIVE,,,,,
DEROGATORY,,Negativ,Hostile,,Power
DESCEND,,,,,
DESCENDANT,,,,,
DESCRIBE,,,,,
DESCRIPTION,,,,,
DESCRIPTIVE,,,,,
DESCRY,Positiv,,,,
DESEGREGATION,,,,,
DESERT,,,,,
DESERT,,Negativ,Hostile,,
DESERT,,,,,
DESERT,,Negativ,,,
DESERTION,,Negativ,,,
DESERVE,Positiv,,,,
DESERVEDLY,Positiv,,,Strong,
DESIGN,,,,,
DESIGN,,,,,
DESIGNATE,,,,,
DESIGNATE,,,,Strong,Power
DESIGNER,,,,,
DESIRABLE,Positiv,,,,
DESIRE,,,,,
DESIRE,,,,,
DESIRE,,Negativ,,,
DESIROUS,Positiv,,,,
DESK,,,,,
DESOLATE,,Negativ,,,
DESOLATION,,Negativ,,,Power
DESPAIR,,Negativ,,,
DESPAIR,,Negativ,,,
DESPERATE,,Negativ,,,
DESPERATION,,Negativ,,,
DESPICABLE,,Negativ,,,
DESPISE,,Negativ,Hostile,Strong,
DESPISE,,Negativ,Hostile,Strong,
DESPITE,,,,,
DESPONDENT,,,,,
DESPOT,,,,,
DESPOTISM,,,,,
DESSERT,,,,,
DESTINATION,,,,,
DESTINE,,,,,
DESTINY,,,,Strong,
DESTITUTE,,Negativ,,,
DESTROY,,Negativ,Hostile,Strong,
DESTROYER,,,,,
DESTRUCT,,,,,
DESTRUCTION,,Negativ,Hostile,,Power
DESTRUCTIVE,,Negativ,Hostile,Strong,
DETACH,,,,,
DETACHMENT,,Negativ,,,
DETAIL,,,,,
DETAIN,,Negativ,,,Power
DETECT,,,,,
DETECT,,,,,
DETECTION,,,,,
DETECTIVE,,,,,
DETER,,Negativ,,Strong,Power
DETERMINATION,,,,Strong,Power
DETERMINE,,,,Strong,
DETERMINE,,,,Strong,Power
DETERMINE,,,,Strong,Power
DETERMINISTIC,,,,,
DETERRED,,,,,
DETERRENT,,Negativ,Hostile,Strong,
DETEST,,Negativ,Hostile,,
DETESTABLE,,Negativ,,,
DETRACT,,Negativ,,,
DETRIMENTAL,,Negativ,,Strong,
DEVASTATE,,Negativ,Hostile,Strong,
DEVASTATION,,Negativ,Hostile,,
DEVELOP,,,,Strong,
DEVELOPMENT,,,,Strong,
DEVIANT,,,,,
DEVIATE,,Negativ,,,
DEVIATION,,Negativ,,,
DEVICE,,,,,
DEVIL,,Negativ,Hostile,,
DEVILISH,,Negativ,Hostile,,
DEVIOUS,,Negativ,Hostile,,
DEVISE,,,,,
DEVOID,,Negativ,,,
DEVOLVE,,,,,
DEVOTE,Positiv,,,,
DEVOTE,Positiv,,,,
DEVOTION,Positiv,,,,
DEVOUT,Positiv,,,Strong,
DEXTERITY,Positiv,,,Strong,
DIABOLIC,,Negativ,Hostile,,
DIABOLICAL,,Negativ,Hostile,,
DIAGNOSIS,,,,,
DIALECT,,,,,
DIALOGUE,,,,,
DIAMETER,,,,,
DICE,,,,,
DICTATE,,Negativ,,,Power
DICTATOR,,,,Strong,Power
DICTATORIAL,,Negativ,,,Power
DICTATORSHIP,,,,Strong,
DICTION,,,,,
DICTIONARY,,,,,
DID,,,,,
DIE,,,,,
DIET,,,,,
DIET,,,,,
DIFFER,,Negativ,,,
DIFFERENCE,,,,,
DIFFERENT,,,,,
DIFFERENT,,,,,
DIFFERENTIAL,,,,,
DIFFERENTIATE,,,,,
DIFFICULT,,Negativ,,,
DIFFICULTY,,Negativ,,,
DIG,Positiv,,,,
DIG,,,,,
DIGITAL,,,,,
DIGNIFIED,Positiv,,,Strong,Power
DIGNIFY,Positiv,,,,
DIGNITY,Positiv,,,Strong,
DILEMMA,,Negativ,,,
DILIGENCE,,,,,
DILIGENT,Positiv,,,Strong,
DIM,,Negativ,,,
DIM,,Negativ,,,
DIMENSION,,,,,
DIMINISH,,,,,
DIN,,Negativ,,Strong,
DING,,,,,
DINNER,,,,,
DIP,,,,,
DIPLOMACY,,,,,Power
DIPLOMATIC,,,,,Power
DIPPER,,,,,
DIRE,,Negativ,,,
DIRECT,,,,Strong,Power
DIRECT,,,,Strong,
DIRECT,,,,Strong,
DIRECTION,,,,,
DIRECTION,,,,,Power
DIRECTOR,,,,Strong,Power
DIRT,,Negativ,,,
DIRTY,,Negativ,,,
DISABILITY,,,,,
DISABLE,,Negativ,,,
DISADVANTAGE,,Negativ,,,
DISADVANTAGEOUS,,Negativ,,,
DISAGREE,,,Hostile,,
DISAGREEABLE,,Negativ,Hostile,,
DISAGREEMENT,,Negativ,Hostile,,
DISAPPEAR,,,,,
DISAPPEARANCE,,,,,
DISAPPOINT,,Negativ,,,
DISAPPOINT,,Negativ,,,
DISAPPOINT,,Negativ,,,
DISAPPOINT,,Negativ,,,
DISAPPOINTMENT,,Negativ,,,
DISAPPROVAL,,Negativ,,,
DISAPPROVE,,Negativ,Hostile,,
DISARM,,Negativ,,,
DISARMAMENT,,,,,
DISASTER,,Negativ,,,
DISASTROUS,,Negativ,,,
DISAVOW,,Negativ,Hostile,,
DISAVOWAL,,Negativ,Hostile,,
DISBELIEF,,Negativ,Hostile,,
DISC,,,,,
DISCARD,,,,,
DISCARD,,,,,
DISCERN,Positiv,,,,
DISCERNIBLE,,,,,
DISCHARGE,,Negativ,,Strong,Power
DISCHARGE,,Negativ,,Strong,Power
DISCIPLE,,,,,
DISCIPLINE,,,,Strong,
DISCIPLINE,,,,Strong,Power
DISCIPLINE,,,,,
DISCLAIM,,Negativ,,,
DISCLOSE,,,,,
DISCLOSE,,,,,
DISCLOSURE,,,,,
DISCOMFORT,,Negativ,,,
DISCONCERTED,,Negativ,,,
DISCONTENT,,Negativ,,,
DISCONTINUE,,,,,
DISCONTINUE,,,,,
DISCORD,,Negativ,Hostile,,
DISCORDANT,,Negativ,Hostile,,
DISCOUNT,,,,,
DISCOUNT,,,,,
DISCOURAGE,,Negativ,,,
DISCOURAGE,,Negativ,Hostile,,
DISCOURAGEMENT,,Negativ,,,
DISCOURSE,,,,,
DISCOVER,,,,,
DISCOVERY,,,,,
DISCREDIT,,Negativ,Hostile,,
DISCREET,Positiv,,,,
DISCREPANCY,,,,,
DISCREPANT,,Negativ,Hostile,,
DISCRETION,Positiv,,,,
DISCRIMINATE,,Negativ,,,
DISCRIMINATION,,,Hostile,,
DISCRIMINATORY,,,,,
DISCUSS,Positiv,,,,
DISCUSSION,,,,,
DISDAIN,,Negativ,,,Power
DISEASE,,Negativ,,,
DISEASED,,Negativ,,,
DISGRACE,,Negativ,,,
DISGUISE,,Negativ,,,
DISGUST,,Negativ,Hostile,,
DISGUST,,Negativ,Hostile,,
DISGUST,,Negativ,,,
DISGUST,,Negativ,Hostile,,
DISGUST,,Negativ,,,
DISH,,,,,
DISH,,,,,
DISHEARTEN,,Negativ,,,
DISHONEST,,Negativ,,,
DISHONOR,,Negativ,,,
DISILLUSION,,,,,
DISINGENUOUS,,Negativ,,,
DISINTEREST,,Negativ,,,
DISLIKE,,Negativ,Hostile,,
DISLIKE,,Negativ,Hostile,,
DISMAL,,Negativ,,,
DISMAY,,,,,
DISMISS,,Negativ,Hostile,,
DISMISS,,Negativ,Hostile,,Power
DISOBEDIENCE,,Negativ,Hostile,,
DISOBEDIENT,,Negativ,Hostile,,
DISORDER,,Negativ,,,
DISORGANIZED,,Negativ,,,
DISPEL,,Negativ,,,Power
DISPENSABILITY,,Negativ,,,
DISPENSE,,Negativ,,,Power
DISPERSE,,,,,
DISPLACE,,Negativ,,,Power
DISPLACEMENT,,,,Strong,
DISPLAY,,,,,
DISPLAY,,,,,
DISPLEASE,,Negativ,,,
DISPLEASURE,,Negativ,Hostile,,
DISPOSAL,,Negativ,,,
DISPOSE,,Negativ,Hostile,Strong,
DISPOSE,,Negativ,,Strong,
DISPOSITION,,,,,
DISPROPORTIONATE,,Negativ,,,
DISPROVE,,Negativ,,,
DISPUTABLE,,Negativ,Hostile,,
DISPUTE,,Negativ,Hostile,,
DISPUTE,,Negativ,Hostile,,
DISREGARD,,Negativ,,,
DISRUPT,,Negativ,Hostile,,
DISRUPTION,,Negativ,Hostile,,
DISRUPTIVE,,,,,
DISSATISFACTION,,Negativ,,,
DISSATISFIED,,Negativ,Hostile,,
DISSATISFY,,Negativ,,,
DISSEMINATION,,,,,
DISSENSION,,,,,
DISSENT,,Negativ,Hostile,,
DISSENTION,,Negativ,Hostile,,
DISSIMILAR,,,,,
DISSOLUTION,,Negativ,,,
DISSOLVE,,,,Strong,
DISSOLVE,,,,Strong,
DISTANCE,,,,,
DISTANT,,,,,
DISTINCT,Positiv,,,,
DISTINCTION,Positiv,,,,
DISTINCTIVE,Positiv,,,,
DISTINGIUSH,,,,,
DISTINGIUSH,,,,,
DISTINGUISH,Positiv,,,,Power
DISTINGUISH,Positiv,,,,
DISTINGUISHED,Positiv,,,Strong,Power
DISTORT,,Negativ,Hostile,,
DISTORTION,,Negativ,,,
DISTRACT,,Negativ,,,
DISTRACTING,,Negativ,,,
DISTRACTION,,Negativ,,,
DISTRESS,,Negativ,,,
DISTRESS,,Negativ,,,
DISTRIBUTE,,,,,
DISTRIBUTION,,,,,
DISTRIBUTOR,,,,,
DISTRICT,,,,,
DISTRUST,,,Hostile,,
DISTRUSTFUL,,Negativ,,,
DISTURB,,Negativ,Hostile,,
DISTURB,,Negativ,,,
DISTURB,,Negativ,,,
DISTURBANCE,,Negativ,Hostile,,
DISUNION,,,,,
DISUNITY,,,,,
DITCH,,,,,
DITCH,,,Hostile,,
DIURNAL,,,,,
DIVE,,,,,
DIVER,,,,,
DIVERSION,,Negativ,,,
DIVERSITY,,,,,
DIVERT,,Negativ,,,
DIVIDE,,Negativ,,Strong,
DIVIDE,,Negativ,,,
DIVINE,Positiv,,,Strong,
DIVINE,Positiv,,,Strong,
DIVINITY,Positiv,,,Strong,
DIVISION,,Negativ,,,
DIVORCE,,Negativ,Hostile,,
DIVORCE,,Negativ,Hostile,,
DIVORCE,,Negativ,Hostile,,
DIZZY,,Negativ,,,
DO,,,,Strong,
DO,,,,,
DO,,,,,
DO,,,,,
DOCTOR,,,,,
DOCTOR,,,,,
DOCTOR,,,,,
DOCTRINE,,,,,
DOCUMENT,,,,,
DOER,,,,,
DOG,,,,,
DOGMA,,,,,
DOGMATISM,,,,,
DOLDRUMS,,Negativ,,,
DOLL,,,,,
DOLLAR,,,,,
DOLLY,,,,,
DOMAIN,,,,,
DOMESTIC,,,,,
DOMINANCE,Positiv,,,,Power
DOMINANT,,,,Strong,Power
DOMINATE,,Negativ,,Strong,Power
DOMINATE,,Negativ,,Strong,Power
DOMINATE,,Negativ,,Strong,Power
DOMINATION,,Negativ,,Strong,Power
DOMINICAN,,,,,
DOMINICAN-REPUBLIC,,,,,
DOMINION,,,,,
DON'T,,,,,
DONATE,Positiv,,,,
DONATION,Positiv,,,,
DONE,,,,Strong,
DOOM,,Negativ,,,
DOOM,,Negativ,,,
DOOMSDAY,,Negativ,,,
DOOR,,,,,
DOOR,,,,,
DOORWAY,,,,,
DOPE,,Negativ,,,
DOTE,Positiv,,,,
DOUBLE,,,,Strong,
DOUBLE,,,,Strong,
DOUBLE,,Negativ,Hostile,,
DOUBLE,,Negativ,Hostile,,
DOUBLE,,,,,
DOUBLE,,,,,
DOUBLE,,,,Strong,
DOUBT,,Negativ,,,
DOUBT,,Negativ,,,
DOUBT,,,,,
DOUBT,,Negativ,,,
DOUBTFUL,,Negativ,,,
DOUBTLESS,Positiv,,,Strong,
DOWN,,,,,
DOWNCAST,,Negativ,,,
DOWNFALL,,Negativ,,,
DOWNHEARTED,,Negativ,,,
DOWNTOWN,,,,,
DOZEN,,,,,
DR,,,,,
DR.,,,,,
DRAB,,Negativ,,,
DRAFT,,,,,Power
DRAFT,,,,,
DRAG,,Negativ,Hostile,,
DRAIN,,,,,
DRAIN,,,,,
DRAMA,,,,,
DRAMATIC,,,,,
DRANK,,,,,
DRASTIC,,,,,
DRAW,,,,,
DRAW,,,,,
DRAW,,,,Strong,Power
DRAW,,,,,
DRAW,,,,,
DRAWN,,,,,
DREAD,,Negativ,,,
DREADFUL,,Negativ,,,
DREAM,,,,,
DREAM,,,,,
DREAMER,,,,,
DREAMER,,,,,
DREAMLAND,Positiv,,,,
DREAMT,,,,,
DREARY,,Negativ,,,
DRESS,,,,,
DRESS,,,,,
DRESS,,,,,
DRESS,,,,,
DRESSER,,,,,
DREW,,,,,
DRIFT,,,,,
DRIFT,,,,,
DRIFTER,,,,,
DRILL,,,,,
DRILL,,,,,
DRINK,,,,,
DRINK,,,,,
DRINK,,,,,
DRINK,,,,,
DRINKER,,,,,
DRIP,,,,,
DRIP,,,,,
DRIVE,,,,,Power
DRIVE,,Negativ,Hostile,Strong,
DRIVE,,,,,
DRIVE,,,,,
DRIVE,,,,Strong,Power
DRIVE,,,,,Power
DRIVE-IN,,,,,
DRIVEN,,,,,
DRIVER,,,,,
DRIVEWAY,,,,,
DRIZZLE,,,,,
DRIZZLE,,,,,
DROOP,,Negativ,,,
DROP,,Negativ,,,
DROP,,,,,
DROP,,Negativ,,,
DROP,,Negativ,,,
DROUGHT,,Negativ,,,
DROVE,,,,,Power
DROVE,,,,,
DROWN,,Negativ,,,
DROWN,,Negativ,,,
DROWSINESS,,Negativ,,,
DROWSY,,Negativ,,,
DRUG,,,,,
DRUM,,,,,
DRUNK,,Negativ,,,
DRUNK,,Negativ,,,
DRUNK,,,,,
DRUNKARD,,Negativ,,,
DRUNKEN,,Negativ,,,
DRY,,,,,
DRY,,,,,
DRYER,,,,,
DUAL,,,,,
DUBIOUS,,Negativ,,,
DUCT,,,,,
DUE,,,,,
DUE,,,,,
DUE,,,,,
DUE,,,,,
DUE,,,,,
DUE,,,,,
DUG,,,,,
DULL,,Negativ,,,
DUMB,,Negativ,,,
DUMP,,Negativ,,,
DUMP,,Negativ,Hostile,,
DUNCE,,Negativ,,,
DUNGEON,,Negativ,,,
DUPLICATION,,,,,
DURABILITY,Positiv,,,Strong,
DURABLE,Positiv,,,Strong,
DURATION,,,,,
DURING,,,,,
DUSK,,,,,
DUST,,,,,
DUSTY,,,,,
DUTY,,Negativ,,Strong,
DWELL,,,,,
DWELLING,,,,,
DWINDLE,,Negativ,,,
DYING,,Negativ,,,
DYING,,Negativ,,,
DYNAMIC,Positiv,,,Strong,
DYNAMISM,,,,,
DYNASTY,,,,,
EACH,,,,,
EACH,,,,,
EACH,,,,,
EAGER,Positiv,,,Strong,
EAGERNESS,Positiv,,,,
EAGLE,,,,,
EAR,,,,,
EAR,,,,,
EAR,,,,,
EARLIEST,,,,,
EARLY,,,,,
EARLY,,,,,
EARLY,,,,,
EARN,,,,Strong,
EARN,,,,Strong,
EARN,,,,Strong,
EARNER,,,,Strong,
EARNEST,Positiv,,,Strong,
EARNESTNESS,Positiv,,,,
EARTH,,,,,
EARTH,,,,,
EARTH,,,,,
EARTHQUAKE,,,,,
EASE,Positiv,,,,
EASE,Positiv,,,,
EASE,,,,,
EASIEST,,,,,
EAST,,,,,
EAST-GERMANY,,,,,
EAST-WEST,,,,,
EASTER,,,,,
EASTERN,,,,,
EASTERN-EUROPE,,,,,
EASTERNER,,,,,
EASY,Positiv,,,,
EASY,Positiv,,,,
EASY,Positiv,,,,
EASY,Positiv,,,,
EAT,,,,,
EAT,,,,,
EATEN,,,,,
EATER,,,,,
ECCENTRIC,,Negativ,,,
ECCENTRICITY,,Negativ,,,
ECCLESIASTICAL,,,,,
ECHO,,,,,
ECHO,,,,,
ECONOMIC,,,,,
ECONOMICAL,,,,,
ECONOMICS,,,,,
ECONOMIST,,,,,
ECONOMIZE,Positiv,,,,
ECONOMY,,,,,
ECSC,,,,,
ECSTASY,Positiv,,,,
ECSTATIC,Positiv,,,,
ECUADOR,,,,,
ECUMENICAL,,,,,
EDC,,,,,
EDGE,,,,,
EDGE,,,,,
EDGE,,,,,
EDGE,,Negativ,,,
EDIBLE,Positiv,,,,
EDINBURGH,,,,,
EDITION,,,,,
EDITOR,,,,Strong,Power
EDITORIAL,,,,,
EDUCATE,,,,Strong,Power
EDUCATED,Positiv,,,,
EDUCATED,,,,,Power
EDUCATION,Positiv,,,,
EDUCATIONAL,Positiv,,,,
EDUCATOR,,,,,
EEC,,,,,
EFFECT,,,,,
EFFECT,,,,Strong,Power
EFFECT,,,,,
EFFECT,,,,,
EFFECT,,,,,
EFFECT,,,,,
EFFECTIVE,Positiv,,,Strong,
EFFECTIVENESS,Positiv,,,Strong,
EFFICACY,Positiv,,,Strong,
EFFICIENCY,Positiv,,,Strong,
EFFICIENT,Positiv,,,Strong,
EFFORT,,,,,
EFTA,,,,,
EGG,,,,,
EGO,,,,,
EGOTISTICAL,,Negativ,Hostile,,Power
EGYPT,,,,,
EIGHT,,,,,
EIGHTEEN,,,,,
EIGHTEENTH,,,,,
EIGHTH,,,,,
EIGHTH,,,,,
EIGHTY,,,,,
EITHER,,,,,
EITHER,,,,,
EITHER,,,,,
EITHER,,,,,
EL-SALVADOR,,,,,
ELABORATE,Positiv,,,,
ELABORATION,Positiv,,,,
ELAPSE,,,,,
ELAPSE,,,,,
ELASTIC,,,,,
ELASTICITY,,,,,
ELATE,Positiv,,,,
ELDER,,,,Strong,Power
ELDER,,,,Strong,
ELDERLY,,,,,
ELDEST,,,,,
ELECT,,,,,Power
ELECT,,,,,Power
ELECTION,,,,,Power
ELECTOR,,,,,
ELECTORAL,,,,,Power
ELECTRIC,,,,,
ELECTRICAL,,,,,
ELECTRICITY,,,,,
ELECTRON,,,,,
ELECTRONIC,,,,,
ELECTRONICS,,,,,
ELEGANCE,Positiv,,,,
ELEGANT,Positiv,,,,
ELEMENT,,,,,
ELEMENTAL,,,,,
ELEMENTARY,,,,,
ELEPHANT,,,,,
ELEVATE,,,,Strong,
ELEVATE,,,,Strong,
ELEVATOR,,,,,
ELEVEN,,,,,
ELIGIBLE,,,,,
ELIMINATE,,Negativ,,Strong,
ELIMINATION,,Negativ,,Strong,
ELITE,,,,,Power
ELITISM,,,,,
ELONGATED,,,,,
ELOQUENT,Positiv,,,,
ELSE,,,,,
ELSE,,,,,
ELSEWHERE,,,,,
EMANCIPATION,,,,Strong,Power
EMASCULATE,,,,,
EMBARK,,,,,
EMBARRASS,,Negativ,,,
EMBARRASSED,,,,,
EMBARRASSMENT,,Negativ,,,
EMBASSY,,,,,Power
EMBELLISH,Positiv,,,,
EMBITTER,,,,,
EMBODY,,,,,
EMBRACE,Positiv,,,,
EMBRACE,Positiv,,,,
EMERGE,,,,,
EMERGE,,,,,
EMERGENCY,,Negativ,,,
EMINENCE,Positiv,,,Strong,Power
EMINENT,Positiv,,,Strong,Power
EMISSARY,,,,,
EMOTION,,,,,
EMOTIONAL,,,,,
EMOTIONAL,,,,,
EMPATHY,Positiv,,,,
EMPEROR,,,,Strong,Power
EMPHASIS,,,,Strong,
EMPHASISE,,,,,
EMPHASIZE,,,,Strong,
EMPHATIC,,,,Strong,
EMPIRE,,,,,
EMPIRICAL,,,,,
EMPLOY,,,,Strong,Power
EMPLOYEE,,,,,
EMPLOYER,,,,Strong,Power
EMPLOYMENT,,,,,
EMPOWER,Positiv,,,Strong,Power
EMPOWERMENT,Positiv,,,Strong,Power
EMPTY,,Negativ,,,
EMPTY,,Negativ,,,
ENABLE,Positiv,,,Strong,
ENACT,,,,Strong,
ENACTMENT,,,,Strong,
ENCHANT,Positiv,,,,
ENCHANT,Positiv,,,,
ENCHANTMENT,Positiv,,,,
ENCLOSE,,,,Strong,
ENCLOSE,,,,Strong,
ENCOMPASS,,,,Strong,
ENCOUNTER,,,,,
ENCOUNTER,,,,,
ENCOURAGE,Positiv,,,,
ENCOURAGE,Positiv,,,,
ENCOURAGEMENT,Positiv,,,,
ENCROACH,,Negativ,,,Power
ENCROACHMENT,,Negativ,,,Power
END,,,,,
END,,,,,
END,,,,,
END,,,,,
END,,,,,
END,,,,,
ENDANGER,,Negativ,Hostile,,
ENDEAR,Positiv,,,,
ENDEAVOR,,,,,
ENDLESS,,,,Strong,
ENDORSE,Positiv,,,Strong,Power
ENDOW,Positiv,,,,
ENDOWMENT,,,,,
ENDURANCE,Positiv,,,Strong,
ENDURE,,,,Strong,
ENDURE,,,,Strong,
ENEMY,,Negativ,Hostile,,
ENERGETIC,Positiv,,,Strong,
ENERGIZE,Positiv,,,Strong,
ENERGY,,,,Strong,
ENFORCE,,Negativ,Hostile,Strong,Power
ENFORCEMENT,,,,Strong,Power
ENFRANCHISEMENT,,,,,
ENGAGE,,,,,
ENGAGE,,,,,
ENGAGE,,,,,
ENGAGE,,,,,
ENGAGE,Positiv,,,,
ENGAGEMENT,,,,,
ENGINE,,,,,
ENGINEER,,,,,
ENGLAND,,,,,
ENGLISH,,,,,
ENGULF,,Negativ,Hostile,Strong,
ENHANCE,Positiv,,,Strong,
ENHANCEMENT,Positiv,,,,
ENJOY,Positiv,,,,
ENJOYABLE,Positiv,,,,
ENJOYMENT,Positiv,,,,
ENLARGE,,,,,
ENLARGE,,,,,
ENLIGHTEN,Positiv,,,,
ENLIGHTEN,Positiv,,,,
ENLIGHTENMENT,Positiv,,,,
ENLIST,,,,,
ENLIST,,,,,
ENLISTMENT,,,,,
ENORMOUS,,,,Strong,
ENOUGH,,,,,
ENOUGH,,,,,
ENOUGH,,,,,
ENOUGH,,,,,
ENRAGE,,Negativ,Hostile,,
ENRICH,Positiv,,,Strong,
ENRICHMENT,Positiv,,,Strong,
ENROLL,,,,,
ENROLLMENT,,,,,
ENROLMENT,,,,,
ENSEMBLE,Positiv,,,,
ENSLAVE,,Negativ,,,Power
ENSURE,Positiv,,,Strong,Power
ENTAIL,,,,,
ENTANGLE,,Negativ,,,Power
ENTANGLEMENT,,Negativ,Hostile,,
ENTER,,,,,
ENTERPRISE,,,,Strong,
ENTERTAIN,Positiv,,,,
ENTERTAIN,Positiv,,,,
ENTERTAINMENT,Positiv,,,,
ENTHUSIASM,Positiv,,,,
ENTHUSIASTIC,Positiv,,,Strong,
ENTIRE,,,,Strong,
ENTITLE,,,,Strong,Power
ENTITY,,,,,
ENTRANCE,,,,,
ENTRANCE,,,,,
ENTRANCE,,,,,
ENTREAT,,Negativ,,,
ENTREPRENEURIAL,Positiv,,,,
ENTROPY,,,,,
ENTRUST,Positiv,,,,
ENTRY,,,,,
ENUNCIATE,,,,,
ENVIOUS,,Negativ,,,
ENVIRONMENT,,,,,
ENVIRONMENTAL,,,,,
ENVISAGE,,,,,
ENVISION,Positiv,,,,
ENVOY,,,,,
ENVY,,Negativ,,,
EPIDEMIC,,Negativ,,,
EPITHET,,Negativ,Hostile,,
EQUAL,,,,,
EQUAL,,,,,
EQUAL,,,,Strong,
EQUAL,,,,,
EQUALITY,Positiv,,,,
EQUALIZATION,,,,,
EQUATE,,,,,
EQUATION,,,,,
EQUILIBRIUM,,,,Strong,
EQUIP,,,,Strong,
EQUIPMENT,,,,,
EQUITABLE,Positiv,,,,
EQUITY,Positiv,,,,
EQUIVALENT,,,,,
EQUIVOCAL,,Negativ,,,
ERA,,,,,
ERADICATE,,Negativ,,,Power
ERASE,,Negativ,,,
ERECT,,,,Strong,
ERECT,,,,Strong,
ERODE,,Negativ,,,
EROSION,,Negativ,,,
ERR,,Negativ,,,
ERRONEOUS,,Negativ,,,
ERROR,,Negativ,,,
ESCAPE,,,Hostile,Strong,
ESCAPE,,,Hostile,Strong,
ESCAPE,,,,,
ESCORT,,,,,
ESOTERIC,,Negativ,,,Power
ESPECIALLY,,,,,
ESPLANADE,,,,,
ESSAY,,,,,
ESSENCE,,,,Strong,
ESSENTIAL,Positiv,,,Strong,
ESSENTIAL,Positiv,,,Strong,
ESSENTIAL,,,,,
ESTABLISH,Positiv,,,Strong,Power
ESTABLISH,Positiv,,,Strong,
ESTABLISHMENT,,,,,
ESTATE,,,,,
ESTEEM,Positiv,,,,
ESTIMATE,,,,,
ESTIMATE,,,,,
ESTRANGE,,,,,
ESTRANGED,,Negativ,,,
ESTRANGEMENT,,,,,
ETC,,,,,
ETC.,,,,,
ETERNAL,,,,Strong,
ETHICAL,Positiv,,,,
